name,id,date_start,date_end,region,type,event,age_group,discipline,rank,player1,player2,seed
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U15,U15,XD,2,Vishaant,HarishMihika Jaiswal,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U15,U15,XD,3,Zaph J-Din Bayona,Shaoyao Luo,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U15,U15,XD,4,Yeewei,YapTanvi Sree Gaddam,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U17,U17,XD,1,Adhyaan Balaji,Shraddha Prakash,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U17,U17,XD,2,Yifei,ZhangJade Hu,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U17,U17,XD,3,Akshay Jalwadi,Radhika Birur,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,XD U17,U17,XD,4,Micah,WeiAshni Mathure,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U11,U11,BD,1,Chris Lin,Fonghong Lin,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U11,U11,BD,2,Reo Qian Bao,Franklin Xu Cheng,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U11,U11,BD,3,Srinivas Shankar,Daksh Thakur,3/4
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U11,U11,BD,4,Neel Achari,Harry H Song,3/4
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U13,U13,BD,1,Vignan Chandrasekaran,Aayush Jaladurgam,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U13,U13,BD,2,Reyansh Chalamalasetti,Amogh Lanka,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U13,U13,BD,3,Zmy,GaoDavid Zhang,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U13,U13,BD,4,Kyle,ChenEmmanuel Thomas Joseph,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U15,U15,BD,1,Arjun,Aditya HariharanBhavesh Sai Varma Tammu,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U15,U15,BD,2,Vedant,ShuklaSamiksh Talapally,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U15,U15,BD,3,Varish Karri,Shaurya Maddela,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U15,U15,BD,4,Isaac Joseph,Yeewei Yap,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U17,U17,BD,1,Marzuq Mathani,Mark w Wu,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U17,U17,BD,2,Niranjan Manjith,Sashanth Senthil,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U17,U17,BD,3,Vishwwa,SirigineediShaan Vishwanathan,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U17,U17,BD,4,Anirud,VeldandaAarya Vijay,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U19,U19,BD,1,Akshay,JalwadiPrabhat Mandava,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U19,U19,BD,2,Srinivas,Raghav SubashAbhiram Tripuraneni,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U19,U19,BD,3,Adhyaan,BalajiVarin Karri,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,BD U19,U19,BD,4,Raymond,Haiwen SongMicah Wei,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U11,U11,GD,1,Adalyn,PuahRiana Soprala,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U11,U11,GD,2,Emily Feng,Eesha Vikram,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U11,U11,GD,3,Kavya Balaji,Eeshani Devasena Josyula,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U11,U11,GD,4,Meera,BhalekarRachel Wang,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U13,U13,GD,1,Manvi,JandhyalaXirui Wang,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U13,U13,GD,2,Sarah,ChandrasekarClaire QiuChen Li,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U13,U13,GD,3,Fiona,LiuPragathi Maadawada,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U13,U13,GD,4,Ananya,KumarSoudamini Reddy,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U15,U15,GD,1,Chingpei,LinHaziqa H Mathani,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U15,U15,GD,2,Tanvi,Sree GaddamNeha Murali,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U15,U15,GD,3,Isha,HaldankarShaoyao Luo,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U15,U15,GD,4,Mrugakshi,KulkarniAshni Mathure,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U17,U17,GD,1,Radhika Birur,Shraddha Prakash,1
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U17,U17,GD,2,Jade,HuTanvi Jandhyala,
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U17,U17,GD,3,Diksha Chandrasekaran,Renee Liu,2
2025 Austin Leander South OLC,376A120B-F979-495B-9799-ED548D9A1E7E,2025-09-20,2025-09-21,South,OLC,GD U17,U17,GD,4,Amy,GaoVarshini Thirupathi Pandiaraj,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U11,U11,BS,1,Shrihayagrivan Karthigayan,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U11,U11,BS,2,Avyukth Reddy Pati,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U11,U11,BS,3,Adrian Zhang,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U11,U11,BS,4,Toby Liu,,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U13,U13,BS,1,Arnav Satish,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U13,U13,BS,2,Kevin Xie,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U13,U13,BS,3,Aayush Jaladurgam,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U13,U13,BS,4,Ethan Qiu,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U15,U15,BS,1,Yifei Zhang,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U15,U15,BS,2,Jason Gu,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U15,U15,BS,3,Srineet Atluri,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U15,U15,BS,4,Jacob Ma,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U17,U17,BS,1,Nithesh Haribabu,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U17,U17,BS,2,Vincent Chen,,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U17,U17,BS,3,Brendan Chen,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U17,U17,BS,4,Hanyi Zhang,,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U19,U19,BS,1,Akshaj Reddy Donthi,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U19,U19,BS,2,Napat Srisalaipaisal,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U19,U19,BS,3,Kevin Zhao,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BS U19,U19,BS,4,Evan Liu,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U11,U11,GS,1,Aadya Yanamandra,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U11,U11,GS,2,Catherine Chen,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U11,U11,GS,3,Eesha Vikram,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U11,U11,GS,4,Emily Feng,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U13,U13,GS,1,Krishnavi Kasu,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U13,U13,GS,2,Trisha Mehta,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U13,U13,GS,3,Hanyi (Sissi) Lei,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U13,U13,GS,4,Alaina Benjamin,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U15,U15,GS,1,Charvi Srivastava,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U15,U15,GS,2,Adriel Ammy Chandran,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U15,U15,GS,3,Mihika Jaiswal,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U15,U15,GS,4,Haziqa H Mathani,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U17,U17,GS,1,Vivian Feng,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U17,U17,GS,2,Clarinda Jin,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U17,U17,GS,3,Katie Wong,,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U17,U17,GS,4,Ishi Reddy,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U19,U19,GS,1,Sophia Wu,,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U19,U19,GS,2,Lydia Chao,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U19,U19,GS,3,Adonia Anny Chandran,,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GS U19,U19,GS,4,Suneri Krishna Chinthalapati,,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U11,U11,XD,1,Shrihayagrivan Karthigayan,Kavya Balaji,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U11,U11,XD,2,Chris Lin,Eesha Vikram,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U11,U11,XD,3,Boqian Zheng,Aadya Yanamandra,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U11,U11,XD,4,Franklin,Xu ChengEmily Feng,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U13,U13,XD,1,Joey Wang,Trisha Mehta,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U13,U13,XD,2,Leon Luo,Mizuki Ikeuchi,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U13,U13,XD,3,Kevin Xie,Claire QiuChen Li,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U13,U13,XD,4,Melvin Cui,Alaina Benjamin,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U15,U15,XD,1,Srineet Atluri,Stephanie Jiayi Song,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U15,U15,XD,2,Jacob Ma,Erica Chen Lin,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U15,U15,XD,3,Ayaaz Muhammed Baig,Haziqa H Mathani,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U15,U15,XD,4,Jason Gu,Iris Kuan,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U17,U17,XD,1,Noah Chien,Clarinda Jin,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U17,U17,XD,2,Hanyi,ZhangVivian Feng,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U17,U17,XD,3,Brendan Chen,Maggie Zang,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U17,U17,XD,4,Vincent Chen,Katie Wong,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U19,U19,XD,1,Evan,LiuSophia Wu,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U19,U19,XD,2,Zhenxiang,DengYuxuan Zeng,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U19,U19,XD,3,Adhyaan,BalajiLydia Chao,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,XD U19,U19,XD,4,Ethan,AoAdalyn Shum,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U11,U11,BD,1,Franklin Xu Cheng,Adrian Zhang,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U11,U11,BD,2,Ayaan Kale,Chris Lin,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U11,U11,BD,3,Shrihayagrivan Karthigayan,Toby Liu,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U11,U11,BD,4,Fonghong Lin,Pradhyumn Surendran,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U13,U13,BD,1,Leon Luo,Ethan Qiu,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U13,U13,BD,2,Jida Wu,Liam Xiao,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U13,U13,BD,3,Arnav Satish,Joey Wang,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U13,U13,BD,4,Lukas,Gabriel BayaniZmy Gao,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U15,U15,BD,1,Zaph J-Din Bayona,Yifei Zhang,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U15,U15,BD,2,Ayaaz Muhammed Baig,Anthony Cheng Xu,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U15,U15,BD,3,Zisheng (GaoGao) Fan,Jason Gu,5/8
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U15,U15,BD,4,Srineet Atluri,Jacob Ma,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U17,U17,BD,1,Brendan Chen,Hanyi Zhang,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U17,U17,BD,2,Vincent Chen,Mark w Wu,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U17,U17,BD,3,Aarav Gupta,Seth Li,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U17,U17,BD,4,Benson Liang,Micah Wei,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U19,U19,BD,1,Noah,ChienEshan Neog,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U19,U19,BD,2,Adhyaan Balaji,Evan Liu,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U19,U19,BD,3,Ethan,AoMuyang Li,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,BD U19,U19,BD,4,Matthew,LeeRaymond Li,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U11,U11,GD,1,Samyutha Aluri,Eesha Vikram,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U11,U11,GD,2,Harseerat,Kaur AroraAnanya Kumar,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U11,U11,GD,3,Catherine Chen,Rachel Yuezhi Xu,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U11,U11,GD,4,Kaydence,CheungVictoria A Liu,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U13,U13,GD,1,Alaina Benjamin,Mizuki Ikeuchi,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U13,U13,GD,2,Krishnavi Kasu,Claire QiuChen Li,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U13,U13,GD,3,Hanyi (Sissi) Lei,Rachel Yao,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U13,U13,GD,4,Catherine Du,Medha Sivani Gudavalli,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U15,U15,GD,1,Janice Chen,Stephanie Jiayi Song,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U15,U15,GD,2,Mihika,JaiswalSophia Li,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U15,U15,GD,3,Charvi Srivastava,Elena Zhang,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U15,U15,GD,4,Lilian Feng,Keira Winarto,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U17,U17,GD,1,Clarinda Jin,Ishi Reddy,1
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U17,U17,GD,2,Kimaya Krishna,Maggie Zang,2
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U17,U17,GD,3,Jade,HuErica Chen Lin,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U17,U17,GD,4,Adonia Anny Chandran,Katie Wong,3/4
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U19,U19,GD,1,Sophia,WuJennifer Xu,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U19,U19,GD,2,Kamalini,PackiyarajYuxuan Zeng,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U19,U19,GD,3,Suneri,Krishna ChinthalapatiAadya Pitani,
2025 YONEX LIBC Northeast ORC,40CE63A2-430A-4C56-80C7-2DBD701A9019,2025-10-11,2025-10-13,NE,ORC,GD U19,U19,GD,4,Sandra,ChenHannah Cheng,
2025 YONEX Synergy NorCal ORC,A3D197AE-C74C-41BF-9C66-F91B7576B77A,2025-11-08,2025-11-10,NorCal,ORC,BS U11,U11,BS,1,Shrihayagrivan Karthigayan,,1
